"!"	")"	"-"	"7"	"<"	"A"	"F"	"J"
0.00124156370133957	0	0.00836256497939004	0	0.0134230772739112	0.976972794045359	0	0
5.27031122201287e-05	0	0.0169369559290494	0	0.0256836455148131	0.957322641358362	4.05408555539452e-06	0
0	0	0.0229684217140876	0.000130744259161473	0.0309975381565465	0.243819799951148	0.702083495919056	0
2.33109919435185e-05	0	0.0241876879448725	0.00367705559874283	0.0280167717519427	0.114958663530156	0.829136510182343	0
1.01352138884863e-06	0	0.027064061646425	0.00837878132161162	0.0248910717887335	0.0885442690939828	0.851120802627858	0
2.02704277769726e-06	0	0.0264295972570057	0.00791864261107434	0.0243164051612563	0.0666968020359618	0.171491873078744	0.703144652813181
6.08112833309178e-06	0	0.0286613713552504	0.00906392178047329	0.0250542487323381	0.062048792946702	0.15351099011918	0.721654593937723
2.02704277769726e-06	0	0.0304228715290693	0.00977744083822273	0.0249954644917849	0.05983222166929	0.145115992455347	0.729853981973509
0	0	0.0321347091548346	0.0102791339257028	0.0256917536859239	0.0588795115637723	0.142162591128242	0.730852300541525
4.05408555539452e-06	0	0.0304867233765668	0.0104129187490308	0.0239383616832158	0.0572548367774479	0.13584429879016	0.742058806538024
4.05408555539452e-06	0	0.0327114028250895	0.0115470491831524	0.0251991822909435	0.0588784980423834	0.142247726924905	0.729412086647971
1.01352138884863e-05	0	0.0342195226516963	0.0133612524691915	0.025764727225921	0.0590315397720996	0.141726776931037	0.725886045736166
3.04056416654589e-06	0	0.0393205758017714	0.014556194186644	0.0279965013241657	0.0626427164805673	0.146770059361948	0.708710912280737
0	0	0.0412807261678047	0.0157410006902081	0.0276549446161237	0.0618430481047657	0.141936575858529	0.711543704562569
0	0	0.045751369014016	0.0179920316948409	0.0307826716221106	0.06455928542688	0.151068403572055	0.689846238670098
1.01352138884863e-06	0	0.0478706422380985	0.0209697575352781	0.0312326751187594	0.0664484892956939	0.156342768879623	0.677134653411158
1.01352138884863e-06	0	0.0511463433668572	0.0231397068288031	0.0325512664456514	0.0642288774541153	0.152154898500901	0.676777893882284
3.04056416654589e-06	0	0.0574362571060518	0.0254120217826017	0.0349857448216658	0.068697493257549	0.160310705116965	0.653154737351
0	0	0.0536983902239781	0.0244907308401383	0.0334908007731141	0.0650305728726946	0.153670112977229	0.669619392312846
4.05408555539452e-06	0	0.0583828860832365	0.0256228342314822	0.0341201975555891	0.065898147181549	0.154440389232754	0.661531491629834
1.01352138884863e-06	0	0.0600146555192827	0.0263637183667306	0.0355989252619193	0.069326890040024	0.158622178483144	0.650072618807511
0	0	0.0579034904663111	0.0262877042625669	0.036163456675508	0.0673484962889914	0.159597186059216	0.652699666247407
0	0	0.0642552290102254	0.0285823166869202	0.0412746450394716	0.0702603432391535	0.167170217876693	0.628457248147536
8.10817111078904e-06	0	0.0666309231456866	0.0286765741760831	0.0427351293608025	0.0660501753898763	0.161934366381901	0.63396472337454
1.01352138884863e-06	0	0.0736900996190173	0.0305201695823988	0.0466919168628675	0.0670403857867815	0.164301952346251	0.617754462281295
0	0	0.0860013439293616	0.0302759109276863	0.0518284432615524	0.0608173644592509	0.167424611745294	0.603652325676855
1.01352138884863e-05	0	0.0872591239729228	0.0305080073257326	0.0529909522945618	0.0552450238633611	0.158612043269255	0.615374714060278
0	0	0.0912767227583187	0.0336225585536644	0.06142547729256	0.0547230603481041	0.165889126841188	0.593063054206164
2.02704277769726e-06	0	0.0878571015923435	0.0330732299609085	0.0610160146514652	0.0508372193432584	0.160988750926105	0.606225656483142
1.01352138884863e-06	0	0.0985842119719173	0.035339463786374	0.0649900320171407	0.0554842149111294	0.168292186054148	0.577308877737901
0	0	0.105690010429135	0.0367239340035412	0.06786032459036	0.0571119302616203	0.169969563952693	0.562644236762651
0	0	0.101210245890424	0.0353921668985941	0.0652342906718532	0.0527365584259607	0.16469925273068	0.580727485382488
0	0	0.10954139170676	0.0375702243632298	0.068482626723113	0.0556362431194567	0.168348943251924	0.560420570835517
1.01352138884863e-06	0	0.102559242858982	0.0366296765143783	0.067726539767032	0.0536193355556479	0.166995892197811	0.57246829958476
1.01352138884863e-06	0	0.10732279338657	0.036651973984933	0.0667981541748466	0.0534115636709339	0.164124586103203	0.571689915158125
0	0	0.110196126523956	0.0381053636565419	0.0695245267108494	0.0548386017864328	0.166175953394232	0.561159427927987
4.05408555539452e-06	0	0.118217134795304	0.0388158421501248	0.0708836588932955	0.0559332048863893	0.167651640536396	0.548494464652935
